,text,sentiment
7500,@arleigh You must have gotten the same Converse e-mail from Zappos that I did. ,healthy
7501,i have just been woken up grrr was having a nice dream too ,healthy
7502,"Got my cuppa &amp; bikkies  Yummy, just like Ryan Ross.",healthy
7503,Good Morning! All it takes iz 2 dots &amp; a line to make stuff adorabl  http://bit.ly/qlI4,healthy
7504,@Dalevich my husband used Chantix. Smoking the patches didn't help ,healthy
7505,@miafreedman that Ivor Tossel quote is fabulous!! ,healthy
7506,@Teucher A few more months indeed ,healthy
7507,"yeyyy, the clouds are moving, suns coming outtttt ",healthy
7508,@thuu .. it got me a coffee ,healthy
7509,I want to buy a photo booth ,healthy
7510,"is at work and ready to take on tuesday! sad loss for us michiganders last night, but not gonna ruin my day lol. ",healthy
7511,Thinks that I may be in love with the wunderradio app. Thanks JR. ,healthy
7512,is indeed going offline and watching this movie. ,healthy
7513,"@kalinga you will eventually end up been a iPhone fan, i guess ",healthy
7514,Rock vs Hogan @ Wrestlemania X8...most touching wrestling moment I've ever seen ,healthy
7515,@fragileRB i love u too babe!! With u its always fun! ,healthy
7516,"@dreese Really good, love the speed increased - uploaded a 1.2gb iMovie project without me even noticing. Crossed 100gb backed up now ",healthy
7517,Thinking of buying a netbook? Watch the GS's netbook 'mini adventure' here http://nn.nf/5584 for inspiration ,healthy
7518,Time to wake up the family and start this amazing day ,healthy
7519,"@SpiritSurfer I see it more as dormant. If you await the time, you will play on both sitar and guitar. You know intuition will help alot ",healthy
7520,@vampirefreak101 J'ai 20 ans ,healthy
7521,"The movie Bridal Wars is a lame story, but it's hilarious and suitable as a  time killer  ",healthy
7522,Where's all the traffic gone in the morning? I seem to be breezn' to work every day... not that I'm complaining ,healthy
7523,"Packing parcels and drinking cups o'tea. The sun is shining, what a wonderful day! Updating Krafty Blogs later...  x",healthy
7524,"stupid nasty cold weather, i want spring to STAY ALREADY!  meetings and kiddos all day ",healthy
7525,@smileyeily No worries ,healthy
7526,@Foodimentary I read your post really fast and thought it said &quot;national coffee day&quot;. Was wondering how I was going to slice my cup ,healthy
7527,@redalexred I WILL ,healthy
7528,@paulawhite IMHO discreet means secretive thus &quot;diplomatic? discrete = separate/individual etc? I'm a word freak also ,healthy
7529,later I'm going to the hairdresser     *I'm happy*,healthy
7530,Off to work!!!... Enjoy your day my friends! ,healthy
7531,"@mileycyrus aw, i'm sorry. but that was really cute. ",healthy
7532,@matahati I did oh patient one! you will hear back today ,healthy
7533,@dtmafiaofficial i think you should have a second person too ,healthy
7534,"@kristenkreuk Kristin, you're the best! Simply amazing. ",healthy
7535,Is in Athens ,healthy
7536,"Hello imsondag glad to see ya here! I will follow you now. Btw, nice background!! ",healthy
7537,@TorchwoodCF Hey  Do you have any idea when the new season of T.W. starts? Hope your having a good day,healthy
7538,"- Finally my darling daughter &amp; my loving husband are in Goa, India and thus our family vacation begins ",healthy
7539,@StarrGazr Heh so snow melting and fulll rivers.  spring in full forc before the flowers are out.,healthy
7540,"Man it must be years since I've heard this song, I've missed it WAY more than I thought..oh, the memories of being a tweenie. ",healthy
7541,@kusasi I will prepare the cake ;-) When is it again? Planning weekends now and hope to come and watch ,healthy
7542,"@mysteriousblog Aww.. School can get a little monotonous/suck, but cheer up!  I kind of wish I could go back to high school..",healthy
7543,@shiraabel EY. BE NICE. I&quot;m from Texas.  And I will one day be a famous country singer and you will be proud to say you know me. ,healthy
7544,i'm eatingggggg .. ,healthy
7545,Back to yï¿½ga... ,healthy
7546,@portman65 yes ,healthy
7547,I want to go on a rollercoaster! With carmen ,healthy
7548,@ralphiethedj not yet I have .8 Is it better?  I much prefer the iPhone version.  But I don't have an I phone ,healthy
7549,@bottc ah very cool! I very much want to go but never seem to have the money during ticket buying season. Should be awesome ,healthy
7550,Day 6 in vientiane. Our IT lesson went well today. Finished the whole website exercise already. Received good feedback frm them. ,healthy
7551,"New here   I'm from Sweden,  so I don't have perfect english ",healthy
7552,"@minhhiept Mistakes in writing are ok, right?  I just want to practise a little daily-life-English.",healthy
7553,says bye  text text nalang ;) http://plurk.com/p/n1jyd,healthy
7554,@raytoro thanks for sharing the Nicole Dolci story on your website  my mom cried when she read it.,healthy
7555,@alyssabernal any chance of you coming to australia? ;D i'm going to see passion this coming monday! can't wait ,healthy
7556,"http://twitpic.com/2yav2 - the puppy, aka Vader, 70 some odd pounds of bouncyness ",healthy
7557,@MkRob once I have my coffee it will be a better than good morning ,healthy
7558,@IQChile Welcoem to Twitter you Tweet ,healthy
7559,"need to dry my hair, then off to market! I hope the British man has sausage rolls today for the English husband ",healthy
7560,@amhce4 I am really excited about dress code ,healthy
7561,Phillies game tonight! ,healthy
7562,"Yeah thats right, i am eating chocolate at 730 am. ",healthy
7563,@megiwms Thats not a bad idea!!! ,healthy
7564,chattin to peeps and feeding my cat ,healthy
7565,@ItalyJames I don't know. I think the brain needs sleep too. ,healthy
7566,"@tweetninatweet zomg it's Nina  Welcome to twitter, and it's like facebook but only the updates bit!",healthy
7567,@vernieman I've got a wedgy. Does that count? ,healthy
7568,"@hollyalyxfinch Oh, Holly!  Take no notice of these morons - we think you're wonderful and very talented ",healthy
7569,lord Ike likes Easter too ,healthy
7570,@Iossif i would love to betatest tweetie for mac *wink wink*  @tweetie  Me too!! ,healthy
7571,"Josu3Hello @imsondag glad to see ya here! I will follow you now. Btw, nice background!! ",healthy
7572,@ThirdSectorLab I know  He really was bucking the trend.  Any longer on the train and it would have been annoying ...,healthy
7573,"@pjakobs as in, someone would figure out how to access the mp3s without actually paying for them. ",healthy
7574,Today I'll go to my flat in Potsdam. There's not much time left to prepare for tomorrow... Nice weather ,healthy
7575,@VMDoug I see you got the luxury suite. ,healthy
7576,"off towatch homestar runner, have fun goys ",healthy
7577,@ahj Hello Aled. Did you know that the genuine &amp; validated Cheggers is on Twitter? @thekeithchegwin ,healthy
7578,ffmpeg hall of shame =&gt; http://www.ffmpeg.org/shame.html ,healthy
7579,is hoping Duke doesn't wake up for another hour! ,healthy
7580,I GOT TO SEE RONNIE THIS MORN.  GOOD MORN KIMMM =]],healthy
7581,"Photo: katie-: welcome right back. Thanks for the follow back. Haa, sup  Not muchï¿½ Still working in the... http://tumblr.com/x3x1ju5ok",healthy
7582,@grex78 I hope your day gets better ,healthy
7583,"sooooo, I had a **dream** that I was at mile 92 of a 100miler....wonder what this means, lol!!  #dream #ultra",healthy
7584,@alun High stakes then ,healthy
7585,@liatvardibar Itke is not a fb or twtr guy... so I really don't mind about the Vardi name ,healthy
7586,"@VMDoug Hey, its crisis for everyone ",healthy
7587,@lecrab Why? Tell me! ,healthy
7588,"@rwatkins82 My family is too, but i believe it is more of a feat for your WHOLE family to be on FB than mine ",healthy
7589,@bradmoss love it ,healthy
7590,"@adamcurry If I make a song sampling your @noagendastream , will you sue me? ",healthy
7591,"@TwittyWoman Oh, well then OK.  Usually when I think FL, I think warm and beautiful. ",healthy
7592,"@joannyyx3 Haha, you have to bless me, I sneezed! :] Lucky coz of babycakes ? &lt;3 TWITTER IS FUNNNNNNNN ",healthy
7593,good morning. smile &amp; have a blessed day. (i'm feeling v. spiritual this AM). peace be with you. ,healthy
7594,"@CosmicFaery Yup definitely worse..although we're not an island. Caithness is where John o Groats is...big skies, big water and rainbows ",healthy
7595,@Carmillia Quite comfy actually.  &lt;3 the scrubs.,healthy
7596,"@Zendikar: Eh, wait til next week when official previews start. Then you'll have stuff to talk about! ",healthy
7597,Chilly out this morning but lots of rabbits for the doxies to chase in the yard. I hope they don't actually catch one. ,healthy
7598,"@TomFelton Wow, you're online RIGHT now! ",healthy
7599,"@mimidoogi good good  and yay for not sleeping. i did that once, it was like 9am and i guess i just *forgot* to sleep :p",healthy
7600,@JayLostprophets H YEHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH I KNEW U WERE PLAYING  XX,healthy
7601,at vocalcoaching by Irma  tonigh Studio!!! Come and get a drink! X,healthy
7602,I have registered F1FTW.com as the domain for the Fantasy F1 competition ,healthy
7603,HRC's Director of Religion and Faith Programe Harry Knox to be on Pres. Obamas Faith Based Council - two thumbs up to that one ,healthy
7604,@emma1312 its great  cant beat going to the pub - although always makes me feel tired!,healthy
7605,@TomFelton you bragged! The pancake god is getting even with you ,healthy
7606,@IndieLette i no seems to be working today. ,healthy
7607,does anyone know when True Blood starts on FX in the UK? I know it's this month. I really want to see it! ,healthy
7608,"On another note, had hair cut today. It looks alright but i could have gone shorter and less layers but liking the full fringe ",healthy
7609,"If anyone else takes me stalking them on Twitter as 'the highest compliment', please send me your username and I will get on it for you. ",healthy
7610,@jameskay83 Well what the hell do I know?!  We can still get our away goal in two weeks time ,healthy
7611,"Back from a surprisingly quick 5 miler, given the weekend's excesses ",healthy
7612,is going back to londonnnn ,healthy
7613,Note to self... don't tweet before drinking your morning cup of coffee. ,healthy
7614,is out eating ice cream with her beau. First day of sunshine  give me more.,healthy
7615,@vintagepizza awhh poor you mine are all in the afternoon  massive early mark fo me ;D,healthy
7616,"Good morning.  Sleepy, cold and someone coughed on my coffee but I'm still smiling  (barely).  ",healthy
7617,@_J3DI_ no just someone being creative about ot ,healthy
7618,Up wayyy too early... I hate 8 AMs! Had a rather good night's sleep tho surprisingly enough ,healthy
7619,"@slipandstumble Ah, I see! Get the hard stuff over and done with too.  And you'll do FINE, k?",healthy
7620,Just heard the funniest thing... my nephew doing a gremlin laugh LMAO!! ,healthy
7621,Yay devin slept all night and woke up at 7 ,healthy
7622,"More cherry blossoms, at night.   http://twitpic.com/2yazf",healthy
7623,@amysav83 OK but the offer is all ways there! ,healthy
7624,"@ShannonLeto Great in here, hope youï¿½re the same and the songs r amazing which i think itï¿½ll happen ",healthy
7625,Actually ive been wanting to be able to put dowwn my thoughts as im thinking them for years now. So this is just what i needed ,healthy
7626,"Wow... The Hit List is awesome. A little sad I bought Things before MacHeist. Oh well, my bundle was free this year ",healthy
7627,Voting for Tony Pulis    http://www.teamtalk.com/ (underneath the table on the left),healthy
7628,Didn't eat Mango for a long time! I just ate two  YUM-O!,healthy
7629,three more days until California and Tova time! ,healthy
7630,"@blumarten close/above words came in the post today, lush ",healthy
7631,"@spr33 - I'm so sorry, but I lolled. Have you eaten anything that makes you particularly flatulent? Been on the fish and chips? lol ",healthy
7632,@jake_riddell Jung would be proud of us. ,healthy
7633,Twittmad is tonight?! thinking of going if my schedule lets me ,healthy
